dept,jednostka,url,liczba,zdanie
KFP,"Urząd Komisji Nadzoru Finansowego w Warszawie 00-549 Warszawa, ul. Piękna 20, woj. Mazowie","https://www.nik.gov.pl/kontrole/wyniki-kontroli-nik/pobierz,kfp~p_26_001_202601120841541768203714~id18~01,typ,kj.pdf",1435,"Przeciętne miesięczne zatrudnienie w Urzędzie w 2025 r. wynosiło 1435 osób i w stosunku do planu było mniejsze o 106 osób, ale większe niż w 2024 r. o 36 osób"
KFP,Urząd Państwowej Komisji do spraw przeciwdziałania wykorzystywaniu seksualnemu małoletnich,"https://www.nik.gov.pl/kontrole/wyniki-kontroli-nik/pobierz,kfp~p_26_001_202601120841541768203714~id17~01,typ,kj.pdf","15411,2","Przeciętne miesięczne wynagrodzenie brutto na jednego pełnozatrudnionego w 2025 r. wyniosło 15 411,2 zł12 i było o 50,8 zł (o 0,3%) wyższe niż w 2024 r. (akta kontroli tom I str. 25-27, 335 pliki 45-48) Przeciętne zatrudnienie w c"
KFP,Urząd Państwowej Komisji do spraw przeciwdziałania wykorzystywaniu seksualnemu małoletnich,"https://www.nik.gov.pl/kontrole/wyniki-kontroli-nik/pobierz,kfp~p_26_001_202601120841541768203714~id17~01,typ,kj.pdf",39,"W grupie osób nieobjętych mnożnikowym systemem wynagrodzeń przeciętne zatrudnienie wyniosło 39 (o 6 więcej niż w 2024 r.), a w grupie osób zajmujących kierownicze stanowiska państwowe wyniosło siedem osób"
KFP,Urząd Państwowej Komisji do spraw przeciwdziałania wykorzystywaniu seksualnemu małoletnich,"https://www.nik.gov.pl/kontrole/wyniki-kontroli-nik/pobierz,kfp~p_26_001_202601120841541768203714~id17~01,typ,kj.pdf",,Wzrost przeciętnego zatrudnienia był spowodowany przede wszystkim brakami w stanie zatrudnienia w latach ubiegłych
KRG,"Ministerstwo Aktywów Państwowych 00-522 Warszawa, ul. Krucza 36/Wspólna 6 Wystąpienie Data","https://www.nik.gov.pl/kontrole/wyniki-kontroli-nik/pobierz,krg~p_26_001_202601120841541768203714~id5~01,typ,kj.pdf",,NOT_FOUND
KRG,"Ministerstwo Energii 00-450 Warszawa, ul. Przemysłowa 26 Wystąpienie Data publikacji : 202","https://www.nik.gov.pl/kontrole/wyniki-kontroli-nik/pobierz,krg~p_26_001_202601120841541768203714~id2~01,typ,kj.pdf",159,"W porównaniu do 2024 r. wydatki na wynagrodzenia w 2025 r., w związku ze wzrostem zatrudnienia, były wyższe o 16 747,7 tys. zł, czyli o 221,6%. Przeciętne zatrudnienie w części 48 - Gospodarka surowcami energetycznymi, w przelicze"
KRG,"Ministerstwo Nauki i Szkolnictwa Wyższego 00-529 Warszawa, ul. Wspólna 1/3 Wystąpienie Dat","https://www.nik.gov.pl/kontrole/wyniki-kontroli-nik/pobierz,krg~p_26_001_202601120841541768203714~id1~02,typ,kj.pdf",501,W postępowaniu w oparciu o ustawę Pzp oraz w obu zakupach nie stwierdzono nieprawidłowości w zakresie stosowania odpowiednio zasad i trybu udzielania zamówień publicznych oraz wewnętrznej procedury dotyczącej dokonywania zakupów. 
KRG,"Ministerstwo Rozwoju i Technologii 00-507 Warszawa, Pl. Trzech Krzyży 3/5 Wystąpienie Data","https://www.nik.gov.pl/kontrole/wyniki-kontroli-nik/pobierz,krg~p_26_001_202601120841541768203714~id0~01,typ,kj.pdf",,"W 2025 r. nastąpił wzrost przeciętnego zatrudnienia ogółem o 31 etatów (wzrost o 4%) do poziomu 862 etatów, w porównaniu do 831 etatów w 2024 r"
KRG,"Ministerstwo Rozwoju i Technologii 00-507 Warszawa, Pl. Trzech Krzyży 3/5 Wystąpienie Data","https://www.nik.gov.pl/kontrole/wyniki-kontroli-nik/pobierz,krg~p_26_001_202601120841541768203714~id0~01,typ,kj.pdf",862,"NIK zauważa, że w planie po zmianach na 2025 r. zaplanowano zatrudnienie w wysokości 989 etatów, a przeciętne zatrudnienie wyniosło 862 etaty, tj. było o 127 (o 13%) etatów niższe niż zaplanowane"
KRG,"Państwowa Agencja Atomistyki 00-203 Warszawa, ul. Bonifraterska 17 Wystąpienie Data publik","https://www.nik.gov.pl/kontrole/wyniki-kontroli-nik/pobierz,krg~p_26_001_202601120841541768203714~id8~01,typ,kj.pdf",,W 2025 r. przeciętny stan zatrudnienia w PAA wynosił 167 etatów12 i w porównaniu do 2024 r. był wyższy o 18 etatów
KRG,"Polski Komitet Normalizacyjny 00-050 Warszawa, ul. Świętokrzyska 14 Wystąpienie Data publi","https://www.nik.gov.pl/kontrole/wyniki-kontroli-nik/pobierz,krg~p_26_001_202601120841541768203714~id7~01,typ,kj.pdf",224,"Wydatki te były wyższe od poniesionych w 2024 r. o 2724,7 tys. zł, tj. o 11,2%. Przeciętne zatrudnienie, w przeliczeniu na pełne etaty, wyniosło 224 etaty i było niższe o 0.5 etatu w odniesieniu do roku poprzedniego"
KRG,"Urząd Ochrony Konkurencji i Konsumentów 00-950 Warszawa, Plac Powstańców Warszawy 1 Wystąp","https://www.nik.gov.pl/kontrole/wyniki-kontroli-nik/pobierz,krg~p_26_001_202601120841541768203714~id4~01,typ,kj.pdf",602,Przeciętne zatrudnienie (w przeliczeniu na jednego pełnozatrudnionego) w 2025 r. w UOKiK wyniosło 602 osoby pełnozatrudnione i było niższe o dziewięć osób w przeliczeniu na pełnozatrudnionych w porównaniu z 2024 rokiem (611)
KRG,"Urząd Zamówień Publicznych 02-676 Warszawa, ul. Postępu 17A Wystąpienie Data publikacji : ","https://www.nik.gov.pl/kontrole/wyniki-kontroli-nik/pobierz,krg~p_26_001_202601120841541768203714~id3~01,typ,kj.pdf",,NOT_FOUND
KRG,"Wyższy Urząd Górniczy 40-055 Katowice, ul. Księcia Poniatowskiego 31 Wystąpienie Data publ","https://www.nik.gov.pl/kontrole/wyniki-kontroli-nik/pobierz,krg~p_26_001_202601120841541768203714~id6~01,typ,kj.pdf",456,"Wydatki zostały dokonane do wysokości kwot ujętych w planie finansowym jednostki. (akta kontroli str. 17-19. 54, 540-549) Przeciętne zatrudnienie w 2025 r. w części 60-WUG wyniosło 456 osób i było wyższe o 11 osób (2,5%) niż w 202"
KSF,"Centrum Unijnych Projektów Transportowych Warszawa 00-844, pl. Europejski 2 Wystąpienie Da","https://www.nik.gov.pl/kontrole/wyniki-kontroli-nik/pobierz,ksf~p_26_001_202601120841541768203714~id4~01,typ,kj.pdf",357,"Plan w dziale 750 nie został w 2025 r. zwiększony środkami z rezerw celowych. (akta kontroli str. 628-630) Wydatki według grup ekonomicznych poniesiono na: - świadczenia na rzecz osób fizycznych – 375,4 tys. zł; - wydatki bieżące "
KSF,"Ministerstwo Cyfryzacji Warszawa 00-060, ul. Królewska 27 Wystąpienie Data publikacji : 20","https://www.nik.gov.pl/kontrole/wyniki-kontroli-nik/pobierz,ksf~p_26_001_202601120841541768203714~id1~01,typ,kj.pdf",734,"Przeciętne zatrudnienie w 2025 r. w części 27 wyniosło 734 osoby i było o 70 osób wyższe niż w 2024 r., a w Ministerstwie wyniosło 506 osób i było wyższe o 52 osoby w porównaniu do 2024 r"
KSF,"Ministerstwo Funduszy i Polityki Regionalnej Warszawa 00-926, ul. Wspólna 2/4 Wystąpienie ","https://www.nik.gov.pl/kontrole/wyniki-kontroli-nik/pobierz,ksf~p_26_001_202601120841541768203714~id2~01,typ,kj.pdf",1364,Przeciętne zatrudnienie w 2025 r. w części 34 wyniosło 1364 osób (w przeliczeniu na pełne etaty) i było wyższe od przeciętego zatrudnienia w 2024 r. o 13 osób
KSF,"Ministerstwo Funduszy i Polityki Regionalnej Warszawa 00-926, ul. Wspólna 2/4 Wystąpienie ","https://www.nik.gov.pl/kontrole/wyniki-kontroli-nik/pobierz,ksf~p_26_001_202601120841541768203714~id2~01,typ,kj.pdf",,"Zwiększenie przeciętnego zatrudnienia wynikało głównie z utrzymania w 2025 r. dotychczas utworzonych dodatkowych etatów związanych z realizacją inwestycji KPO, pomimo zmniejszenia w 2024 r. liczby etatów w związku z przeniesieniem"
KSF,"Ministerstwo Infrastruktury Warszawa 00-928, ul. Chałbińskiego 4/6 Wystąpienie Data publik","https://www.nik.gov.pl/kontrole/wyniki-kontroli-nik/pobierz,ksf~p_26_001_202601120841541768203714~id3~01,typ,kj.pdf",2003,"Przeciętne zatrudnienie w części 21 w 2025 r. wyniosło 2003 osoby i było wyższe w porównaniu do przeciętnego zatrudnienia w 2024 r. o 44 osoby, a przeciętne miesięczne wynagrodzenie brutto na jednego pełnozatrudnionego w 2025 r. w"
KSF,"Ministerstwo Infrastruktury Warszawa 00-928, ul. Chałbińskiego 4/6 Wystąpienie Data publik","https://www.nik.gov.pl/kontrole/wyniki-kontroli-nik/pobierz,ksf~p_26_001_202601120841541768203714~id3~01,typ,kj.pdf",168,"Nie stwierdzono nieprawidłowości pod względem danych identyfikacyjnych dowodów księgowych dotyczących ww. wydatków, opisu i wartości operacji, daty operacji gospodarczych, akceptacji pod względem merytorycznym i formalno- rachunko"
KSF,"Ministerstwo Infrastruktury Warszawa 00-928, ul. Chałbińskiego 4/6 Wystąpienie Data publik","https://www.nik.gov.pl/kontrole/wyniki-kontroli-nik/pobierz,ksf~p_26_001_202601120841541768203714~id3~01,typ,kj.pdf",6980,"Zatrudnienie i wynagrodzenia Przeciętne zatrudnienie51 w części 39 -Transport wyniosło 6 980 osób i było o 81 osób (1,2%) wyższe niż w 2024 r"
KSF,"Ministerstwo Infrastruktury Warszawa 00-928, ul. Chałbińskiego 4/6 Wystąpienie Data publik","https://www.nik.gov.pl/kontrole/wyniki-kontroli-nik/pobierz,ksf~p_26_001_202601120841541768203714~id3~01,typ,kj.pdf",,"Paragrafu 4580, którego co do zasady nie planuje się w pierwotnym planie wydatków jednostki. (akta kontroli str. 5447-5448, 5445-5461, 6246-6938) Przeciętne zatrudnienie w 2025 r. wyniosło w 511 osób i było o 2,9% wyższe w porówna"
KSF,"Ministerstwo Rozwoju i Technologii Warszawa 00-507, pl. Trzech Krzyży 3/5 Wystąpienie Data","https://www.nik.gov.pl/kontrole/wyniki-kontroli-nik/pobierz,ksf~p_26_001_202601120841541768203714~id0~01,typ,kj.pdf",638,"Minister dokonał blokady środków w kwocie 56,3 tys. zł. (akta kontroli str. 600 – 629, 690 – 706, 987 – 1011, str. 1056 płyta CD pliki 001 – 016, 108 – 139, str. 1370 płyta CD pliki 001 – 103) Zatrudnienie i wynagrodzenia Przecięt"
KSF,"Ministerstwo Rozwoju i Technologii Warszawa 00-507, pl. Trzech Krzyży 3/5 Wystąpienie Data","https://www.nik.gov.pl/kontrole/wyniki-kontroli-nik/pobierz,ksf~p_26_001_202601120841541768203714~id0~01,typ,kj.pdf",,Wzrost przeciętnego zatrudnienia w odniesieniu do poprzedniego roku miał miejsce w GUGiK (wzrost o 17 osób) oraz w GUNB (wzrost o dziewięć osób)
KSF,"Ministerstwo Rozwoju i Technologii Warszawa 00-507, pl. Trzech Krzyży 3/5 Wystąpienie Data","https://www.nik.gov.pl/kontrole/wyniki-kontroli-nik/pobierz,ksf~p_26_001_202601120841541768203714~id0~01,typ,kj.pdf",,Zwiększenie przeciętnego zatrudnienia w GUNB wynikało z uzupełnienia wolnych stanowisk pracy
KSS,Biuro Rzecznika Praw Dziecka ul. Chocimska 6; 00-791 Warszawa Wystąpienie Data publikacji ,"https://www.nik.gov.pl/kontrole/wyniki-kontroli-nik/pobierz,kss_~p_26_001_202601120841541768203714~id2~01,typ,kj.pdf",105,"Przeciętne zatrudnienie w przeliczeniu na pełnozatrudnionych w części 14 w 2025 r. wyniosło 105 i było o 26 etatów wyższe niż w 2024 r. 24 Wydatki na wynagrodzenia osobowe w 2025 r. wyniosły 16 765,8 tys. zł, tj. 93,0% planu po zm"
KSS,Biuro Rzecznika Praw Pacjenta ul. Płocka 11/13; 01-231 Warszawa Wystąpienie Data publikacj,"https://www.nik.gov.pl/kontrole/wyniki-kontroli-nik/pobierz,kss_~p_26_001_202601120841541768203714~id10~01,typ,kj.pdf",147,Przeciętne zatrudnienie18 w BRPP wyniosło 147 etatów (na 173 planowanych) i było o 31 etatów wyższe niż w 2024 r
KSS,Inne Data publikacji : 2026-08-04 11:44,"https://www.nik.gov.pl/kontrole/wyniki-kontroli-nik/pobierz,kss_~p_26_001_202601120841541768203714~id10~02,typ,kj.pdf",,NOT_FOUND
KSS,Główny Inspektorat Farmaceutyczny ul. Senatorska 12; 00-082 Warszawa Wystąpienie Data publ,"https://www.nik.gov.pl/kontrole/wyniki-kontroli-nik/pobierz,kss_~p_26_001_202601120841541768203714~id8~01,typ,kj.pdf","169,2","W 2025 r. planowano zatrudnienie na poziomie 200 etatów, natomiast przeciętne zatrudnienie wynosiło 169,2 etaty i było niższe od planowanego o 30,8 etatu (o 15,4%)"
KSS,Główny Inspektorat Farmaceutyczny ul. Senatorska 12; 00-082 Warszawa Wystąpienie Data publ,"https://www.nik.gov.pl/kontrole/wyniki-kontroli-nik/pobierz,kss_~p_26_001_202601120841541768203714~id8~01,typ,kj.pdf",,"Przeciętne zatrudnienie w 2025 r. było wyższe o 15,5 etatu (tj. o 10,1%) w porównaniu do 2024 r"
KSS,Główny Inspektorat Farmaceutyczny ul. Senatorska 12; 00-082 Warszawa Wystąpienie Data publ,"https://www.nik.gov.pl/kontrole/wyniki-kontroli-nik/pobierz,kss_~p_26_001_202601120841541768203714~id8~01,typ,kj.pdf",,"Zmiana przeciętnego zatrudnienia wynikała m.in. z występujących ruchów kadrowych w trakcie trwania roku, jak również czasochłonnego procesu rekrutacyjnego"
KSS,Krajowa Rada Radiofonii i Telewizji w Warszawie Skwer Kard. S. Wyszyńskiego 9; 00-763 Wars,"https://www.nik.gov.pl/kontrole/wyniki-kontroli-nik/pobierz,kss_~p_26_001_202601120841541768203714~id0~01,typ,kj.pdf",,"Przeciętne zatrudnienie, w przeliczeniu na pełnozatrudnionych, było wyższe o trzy osoby od przeciętnego zatrudnienia w 2024 r. (146)"
KSS,Krajowa Rada Radiofonii i Telewizji w Warszawie Skwer Kard. S. Wyszyńskiego 9; 00-763 Wars,"https://www.nik.gov.pl/kontrole/wyniki-kontroli-nik/pobierz,kss_~p_26_001_202601120841541768203714~id0~01,typ,kj.pdf",,"Przeciętne zatrudnienie w 2025 r. na kierowniczym stanowisku wynosiło pięć osób podobnie jak w 2024 r. (akta kontroli str. 1682-1688) Zobowiązania w części 09 na koniec 2025 r. wyniosły 1879,7 tys. zł i były niższe o 138,3 tys. zł"
KSS,Ministerstwo Edukacji Narodowej Al. Szucha 25; 00-918 Warszawa Wystąpienie Data publikacji,"https://www.nik.gov.pl/kontrole/wyniki-kontroli-nik/pobierz,kss_~p_26_001_202601120841541768203714~id5~01,typ,kj.pdf",1565,"Przeciętne zatrudnienie w części 30, w przeliczeniu na pełnozatrudnionych wynosiło 1565 etatów i było wyższe niż w 2024 r. o 81 etatów"
KSS,Ministerstwo Edukacji Narodowej Al. Szucha 25; 00-918 Warszawa Wystąpienie Data publikacji,"https://www.nik.gov.pl/kontrole/wyniki-kontroli-nik/pobierz,kss_~p_26_001_202601120841541768203714~id5~01,typ,kj.pdf",354,"Przeciętne zatrudnienie w urzędzie obsługującym Ministra w przeliczeniu na pełnozatrudnionych, wyniosło 354 etaty i było o 23 etaty wyższe niż w 2024 r"
KSS,Ministerstwo Kultury i Dziedzictwa Narodowego ul. Krakowskie Przedmieście 15/17; 00-071 Wa,"https://www.nik.gov.pl/kontrole/wyniki-kontroli-nik/pobierz,kss_~p_26_001_202601120841541768203714~id3~01,typ,kj.pdf",20733,"Przeciętne zatrudnienie w części 24, w przeliczeniu na pełne etaty, w 2025 r. wyniosło 20 733 etatów29 i było wyższe w porównaniu do przeciętnego zatrudnienia w 2024 r. o 329 etatów"
KSS,Ministerstwo Kultury i Dziedzictwa Narodowego ul. Krakowskie Przedmieście 15/17; 00-071 Wa,"https://www.nik.gov.pl/kontrole/wyniki-kontroli-nik/pobierz,kss_~p_26_001_202601120841541768203714~id3~01,typ,kj.pdf","9,7","Przeciętne miesięczne wynagrodzenie brutto31 w 2025 r. wynosiło 9,7 tys. zł i było wyższe o 0,7 tys. zł, tj. 7,4% od przeciętnego wynagrodzenia z 2024 r.32 Przeciętne zatrudnienie u dysponenta III stopnia zostało zrealizowane na p"
KSS,"Ministerstwo Rodziny, Pracy i Polityki Społecznej ul. Nowogrodzka 1/3/5; 00-513 Warszawa W","https://www.nik.gov.pl/kontrole/wyniki-kontroli-nik/pobierz,kss_~p_26_001_202601120841541768203714~id6~01,typ,kj.pdf","6056,3","Przeciętne zatrudnienie, w przeliczeniu na pełnozatrudnionych, wynosiło 6056,3 etatów i było wyższe w porównaniu z 2024 r. o 83,8 etatu"
KSS,"Ministerstwo Rodziny, Pracy i Polityki Społecznej ul. Nowogrodzka 1/3/5; 00-513 Warszawa W","https://www.nik.gov.pl/kontrole/wyniki-kontroli-nik/pobierz,kss_~p_26_001_202601120841541768203714~id6~01,typ,kj.pdf","353,4","Przeciętne zatrudnienie u dysponenta III stopnia wynosiło 353,4 etatu i w porównaniu do 2024 r. było wyższe o 14,8 etatu"
KSS,"Ministerstwo Rodziny, Pracy i Polityki Społecznej ul. Nowogrodzka 1/3/5; 00-513 Warszawa W","https://www.nik.gov.pl/kontrole/wyniki-kontroli-nik/pobierz,kss_~p_26_001_202601120841541768203714~id6~01,typ,kj.pdf","394,7","Przeciętne zatrudnienie81 w części 44 w 2025 r., w przeliczeniu na pełnozatrudnionych, wynosiło 394,7 etatów i w porównaniu z 2024 r. było wyższe o 15,5 etatów"
KSS,"Ministerstwo Rodziny, Pracy i Polityki Społecznej ul. Nowogrodzka 1/3/5; 00-513 Warszawa W","https://www.nik.gov.pl/kontrole/wyniki-kontroli-nik/pobierz,kss_~p_26_001_202601120841541768203714~id6~01,typ,kj.pdf","93,3","Przeciętne zatrudnienie w 2025 r., w przeliczeniu na pełnozatrudnionych, wyniosło 93,3 etatu i było wyższe w porównaniu z 2024 r. o 1,6 etatu"
KSS,Ministerstwo Sportu i Turystyki ul. Senatorska 14; 00-082 Warszawa Wystąpienie Data publik,"https://www.nik.gov.pl/kontrole/wyniki-kontroli-nik/pobierz,kss_~p_26_001_202601120841541768203714~id4~01,typ,kj.pdf","212,6","Stwierdzono, że wydatków dokonywano zgodnie z planem oraz zawartymi umowami. (akta kontroli str. 326-350, 637-642) Przeciętne zatrudnienie u dysponenta III stopnia wyniosło 212,6 etatów i w porównaniu do 2024 r. było wyższe o czte"
KSS,Ministerstwo Zdrowia ul. Miodowa 15; 00-952 Warszawa Wystąpienie Data publikacji : 2026-08,"https://www.nik.gov.pl/kontrole/wyniki-kontroli-nik/pobierz,kss_~p_26_001_202601120841541768203714~id7~01,typ,kj.pdf","14,2","Przeciętne miesięczne wynagrodzenie brutto w 2025 r. kształtowało się na poziomie 14,2 tys. zł i w porównaniu do 2024 r. było wyższe o 1,0 tys. zł, tj. o 7,6%. Przeciętne zatrudnienie w 2025 r. w jednostkach finansowanych z części"
KSS,Ministerstwo Zdrowia ul. Miodowa 15; 00-952 Warszawa Wystąpienie Data publikacji : 2026-08,"https://www.nik.gov.pl/kontrole/wyniki-kontroli-nik/pobierz,kss_~p_26_001_202601120841541768203714~id7~01,typ,kj.pdf",852,"Natomiast w Ministerstwie Zdrowia przeciętne zatrudnienie wyniosło 852 osoby24 i było wyższe o 21 osób, tj. o 2,5%, w porównaniu do przeciętnego zatrudnienia w roku 2024. (akta kontroli str. 642-731, 4800-4865) 8"
KSS,Państwowa Inspekcja Pracy Główny Inspektorat Pracy w Warszawie ul. Bracka 28/30; 02-315 Wa,"https://www.nik.gov.pl/kontrole/wyniki-kontroli-nik/pobierz,kss_~p_26_001_202601120841541768203714~id1~01,typ,kj.pdf",2588,"Przeciętne zatrudnienie, w przeliczeniu na pełnozatrudnionych wyniosło 2588 etatów (92,% planu) i było wyższe o 79 etatów od przeciętnego zatrudnienia w 2024 r"
KSS,Państwowa Inspekcja Pracy Główny Inspektorat Pracy w Warszawie ul. Bracka 28/30; 02-315 Wa,"https://www.nik.gov.pl/kontrole/wyniki-kontroli-nik/pobierz,kss_~p_26_001_202601120841541768203714~id1~01,typ,kj.pdf",224,"Przeciętne zatrudnienie, w przeliczeniu na pełnozatrudnionych wyniosło 224 i było wyższe o siedem etatów od przeciętnego zatrudnienia w 2024 r"
KSS,Państwowa Inspekcja Pracy Główny Inspektorat Pracy w Warszawie ul. Bracka 28/30; 02-315 Wa,"https://www.nik.gov.pl/kontrole/wyniki-kontroli-nik/pobierz,kss_~p_26_001_202601120841541768203714~id1~01,typ,kj.pdf",,"Przeciętne zatrudnienie w 2025 r. na kierowniczym stanowisku wynosiło cztery osoby, podobnie jak w 2024 r"
KSS,Państwowy Fundusz Rehabilitacji Osób Niepełnosprawnych Al. Jana Pawła II 13; 00-828 Warsza,"https://www.nik.gov.pl/kontrole/wyniki-kontroli-nik/pobierz,kss_~p_26_001_202601120841541768203714~id12~01,typ,kj.pdf",,NO_TEXT_LAYER(skan)
KSS,Urząd do Spraw Kombatantów i Osób Represjonowanych ul. Wspólna 2/4; 00-926 Warszawa Wystąp,"https://www.nik.gov.pl/kontrole/wyniki-kontroli-nik/pobierz,kss_~p_26_001_202601120841541768203714~id9~01,typ,kj.pdf",151,"W 2025 r. zatrudnienie w Urzędzie wyniosło 151 etatów, co stanowiło w stosunku do 2024 r. wzrost o 3 (148 etatów)"
KSS,Zakład Ubezpieczeń Społecznych Centrala w Warszawie ul. Szamocka 3/5; 01-748 Warszawa Wyst,"https://www.nik.gov.pl/kontrole/wyniki-kontroli-nik/pobierz,kss_~p_26_001_202601120841541768203714~id11~01,typ,kj.pdf",,NOT_FOUND
KZN,"Agencja Restrukturyzacji i Modernizacji Rolnictwa 02-822 Warszawa, ul. Poleczki 33 Wystąpi","https://www.nik.gov.pl/kontrole/wyniki-kontroli-nik/pobierz,kzn~p_26_001_202601120841541768203714~id6~01,typ,kj.pdf",,NOT_FOUND
KZN,"Kasa Rolniczego Ubezpieczenia Społecznego 00-608 Warszawa, al. Niepodległości 190 Wystąpie","https://www.nik.gov.pl/kontrole/wyniki-kontroli-nik/pobierz,kzn~p_26_001_202601120841541768203714~id5~01,typ,kj.pdf","6117,43","Przeciętne zatrudnienie w KRUS w 2025 r. wyniosło 6117,43 etatów i było wyższe o 3,87 etatu, tj. o 0,06%, niż w 2024 r. (6113,56 etatów)"
KZN,"Krajowy Ośrodek Wsparcia Rolnictwa 01-207 Warszawa, ul. Karolkowa 30 Wystąpienie Data publ","https://www.nik.gov.pl/kontrole/wyniki-kontroli-nik/pobierz,kzn~p_26_001_202601120841541768203714~id7~01,typ,kj.pdf",,NOT_FOUND
KZN,"Ministerstwo Infrastruktury 00-928 Warszawa, ul. Chałubińskiego 4/6 Wystąpienie Data publi","https://www.nik.gov.pl/kontrole/wyniki-kontroli-nik/pobierz,kzn~p_26_001_202601120841541768203714~id0~01,typ,kj.pdf","106,56","W 2025 r. przeciętne zatrudnienie wyniosło 106,56 osób i było wyższe od wykazanego w 2024 r. (96,43 osób), tj. o 10,13 osoby"
KZN,"Ministerstwo Infrastruktury 00-928 Warszawa, ul. Chałubińskiego 4/6 Wystąpienie Data publi","https://www.nik.gov.pl/kontrole/wyniki-kontroli-nik/pobierz,kzn~p_26_001_202601120841541768203714~id0~01,typ,kj.pdf",,"Dodatkowo w 2025 r. nastąpił wzrost przeciętnego zatrudnienia w części 22 o 10,13 etatu w stosunku do 2024 r"
KZN,"Ministerstwo Klimatu i Środowiska 00-922 Warszawa, ul. Wawelska 52/54 Wystąpienie Data pub","https://www.nik.gov.pl/kontrole/wyniki-kontroli-nik/pobierz,kzn~p_26_001_202601120841541768203714~id2~01,typ,kj.pdf",2352,"Decyzja uwzględniała zapotrzebowanie ZSL w Zagnańsku (…), co obniżyło blokadę do 888 596,93 zł.”. Pozostałe trzy decyzje o blokowaniu wydatków zostały podjęte przez dysponenta części ze zwłoką (szczegółowy opis w sekcji „Stwierdzo"
KZN,"Ministerstwo Klimatu i Środowiska 00-922 Warszawa, ul. Wawelska 52/54 Wystąpienie Data pub","https://www.nik.gov.pl/kontrole/wyniki-kontroli-nik/pobierz,kzn~p_26_001_202601120841541768203714~id2~01,typ,kj.pdf","294,07","W jednym przypadku dysponent III stopnia nie podjął działań w celu dokonania korekty decyzji uruchamiającej środki z rezerwy celowej poz. 62, a wniosek o zablokowanie oszczędności przekazał do dysponenta części 41 53 dni po uzyska"
KZN,"Ministerstwo Klimatu i Środowiska 00-922 Warszawa, ul. Wawelska 52/54 Wystąpienie Data pub","https://www.nik.gov.pl/kontrole/wyniki-kontroli-nik/pobierz,kzn~p_26_001_202601120841541768203714~id2~01,typ,kj.pdf",1825,"W ramach przeprowadzonego badania nie stwierdzono nieprawidłowości. (akta kontroli str. 1535-1542, 1597-1604, 1638-1640, 1814-1827) Zatrudnienie i wynagrodzenia Przeciętne zatrudnienie wg Rb-70 w części 51 wyniosło w 2025 r. 1825 "
KZN,"Ministerstwo Klimatu i Środowiska 00-922 Warszawa, ul. Wawelska 52/54 Wystąpienie Data pub","https://www.nik.gov.pl/kontrole/wyniki-kontroli-nik/pobierz,kzn~p_26_001_202601120841541768203714~id2~01,typ,kj.pdf","542,51","Przyczynami niewykorzystania środków były m.in.: − oszczędności wynikające z przedłużających się naborów na stanowiskach korpusu służby cywilnej, które miały być finansowane ze środków pochodzących z projektu pn. ""Pomoc Techniczna"
KZN,"Ministerstwo Rolnictwa i Rozwoju Wsi 00-930 Warszawa, ul. Wspólna 30 Wystąpienie Data publ","https://www.nik.gov.pl/kontrole/wyniki-kontroli-nik/pobierz,kzn~p_26_001_202601120841541768203714~id1~01,typ,kj.pdf",5926,"Przeciętne zatrudnienie w państwowych jednostkach budżetowych wyniosło 5926 etatów i w porównaniu do 2024 r. (5761 etatów) było wyższe o 165 etatów (2,9%)"
KZN,"Ministerstwo Rolnictwa i Rozwoju Wsi 00-930 Warszawa, ul. Wspólna 30 Wystąpienie Data publ","https://www.nik.gov.pl/kontrole/wyniki-kontroli-nik/pobierz,kzn~p_26_001_202601120841541768203714~id1~01,typ,kj.pdf",,Wzrost przeciętnego zatrudnienia nastąpił w szczególności w jednostkach działu oświata i wychowanie – szkołach rolniczych o 91 etatów oraz w dziale edukacyjna opieka wychowawcza o 70 etatów
KZN,"Ministerstwo Rolnictwa i Rozwoju Wsi 00-930 Warszawa, ul. Wspólna 30 Wystąpienie Data publ","https://www.nik.gov.pl/kontrole/wyniki-kontroli-nik/pobierz,kzn~p_26_001_202601120841541768203714~id1~01,typ,kj.pdf","640,13","Przeciętne zatrudnienie wyniosło 640,13 etatów i w porównaniu do 2024 r. (635,65 etatów) było wyższe o 4,48 etatów, tj. o 0,7%. Wzrost wydatków z tytułu wynagrodzeń wynikał m.in. z wyższych niż w 2024 r. odpraw emerytalnych, wynag"
KZN,"Ministerstwo Rolnictwa i Rozwoju Wsi 00-930 Warszawa, ul. Wspólna 30 Wystąpienie Data publ","https://www.nik.gov.pl/kontrole/wyniki-kontroli-nik/pobierz,kzn~p_26_001_202601120841541768203714~id1~01,typ,kj.pdf",109,"Przeciętne zatrudnienie w państwowych jednostkach budżetowych wyniosło 109 etatów i w porównaniu do 2024 r. (97 etatów) było wyższe o 12 etatów, tj. o 12,4%. Wzrost funduszu wynagrodzeń w 2025 r., w stosunku do 2024 r., był spowod"
